Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_numeric,Energy_TWh
2004,Plant biomass,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Plant biomass,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Plant biomass,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Plant biomass,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Plant biomass,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Plant biomass,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Plant biomass,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Plant biomass,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Plant biomass,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Plant biomass,Agriculture,Demand,Final consumption,Other final users,ktoe,71.87,71.87,0.8358481
2004,Plant biomass,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Plant biomass,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Production,Supply,,,ktoe,463.2,463.2,5.387016
2004,Renewable waste,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Major power producers,Demand,Transformation,,ktoe,56.54,56.54,0.6575601999999999
2004,Renewable waste,Autogenerators,Demand,Transformation,,ktoe,372.92,372.92,4.3370596
2004,Renewable waste,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Losses,Demand,,,ktoe,0.0,0.0,0.0
2004,Renewable waste,Unclassified,Demand,Final consumption,Industry,ktoe,3.7,3.7,0.043031
2004,Renewable waste,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Renewable waste,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Renewable waste,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Renewable waste,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Renewable waste,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Renewable waste,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Renewable waste,Domestic,Demand,Final consumption,Other final users,ktoe,14.28,14.28,0.16607639999999999
2004,Renewable waste,Public administration,Demand,Final consumption,Other final users,ktoe,3.71,3.71,0.0431473
2004,Renewable waste,Commercial,Demand,Final consumption,Other final users,ktoe,12.05,12.05,0.1401415
2004,Renewable waste,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Renewable waste,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Renewable waste,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Production,Supply,,,ktoe,176.67,176.67,2.0546721
2004,Sewage gas,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Autogenerators,Demand,Transformation,,ktoe,124.14,124.14,1.4437482
2004,Sewage gas,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Losses,Demand,,,ktoe,0.0,0.0,0.0
2004,Sewage gas,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Sewage gas,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Sewage gas,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Sewage gas,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Sewage gas,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Sewage gas,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Sewage gas,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Sewage gas,Public administration,Demand,Final consumption,Other final users,ktoe,52.53,52.53,0.6109239
2004,Sewage gas,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Sewage gas,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Sewage gas,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Sewage gas,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Production,Supply,,,ktoe,25.76,25.76,0.2995888
2004,"Solar PV, solar thermal, geothermal",Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Autogenerators,Demand,Transformation,,ktoe,0.34,0.34,0.003954200000000001
2004,"Solar PV, solar thermal, geothermal",Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Losses,Demand,,,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal","Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal","Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal","Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal","Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal","Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Domestic,Demand,Final consumption,Other final users,ktoe,25.42,25.42,0.2956346
2004,"Solar PV, solar thermal, geothermal",Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,"Solar PV, solar thermal, geothermal",Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,Waste wood,Production,Supply,,,ktoe,195.65,195.65,2.2754095
2004,Waste wood,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Autogenerators,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Waste wood,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Waste wood,Losses,Demand,,,ktoe,0.0,0.0,0.0
2004,Waste wood,Unclassified,Demand,Final consumption,Industry,ktoe,195.65,195.65,2.2754095
2004,Waste wood,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Waste wood,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Waste wood,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Waste wood,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Waste wood,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Waste wood,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Waste wood,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Waste wood,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Waste wood,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Waste wood,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Waste wood,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Waste wood,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Production,Supply,,,ktoe,166.4,166.4,1.935232
2004,Wind and marine,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Autogenerators,Demand,Transformation,,ktoe,166.4,166.4,1.935232
2004,Wind and marine,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Losses,Demand,,,ktoe,0.0,0.0,0.0
2004,Wind and marine,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2004,Wind and marine,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Wind and marine,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Wind and marine,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Wind and marine,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Wind and marine,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2004,Wind and marine,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Wind and marine,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Wind and marine,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Wind and marine,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Wind and marine,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2004,Wind and marine,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2004,Wood,Production,Supply,,,ktoe,204.21,204.21,2.3749623
2004,Wood,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Imports,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Exports,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2004,Wood,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2004,Wood,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Autogenerators,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2004,Wood,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2004,Wood,Losses,Demand,,,ktoe,0.0,0.0,0.0
