Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2003,Solid biomass,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2003,Solid biomass,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2003,Solid biomass,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2003,Solid biomass,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2003,Solid biomass,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2003,Solid biomass,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2003,Solid biomass,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2003,Solid biomass,Other,Demand,Final consumption,Other final users,sum,ktoe,72.15,58
2003,Solid biomass,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2003,Solid biomass,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2003,Solid biomass,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2003,Solid biomass,Agriculture,Demand,Final consumption,Other final users,value,ktoe,72.15,62
2003,Solid biomass,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2003,Solid biomass,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2003,Total renewables,Production,Supply,,,value,ktoe,3395.85,6
2003,Total renewables,Other sources,Supply,,,value,ktoe,0.0,7
2003,Total renewables,Imports,Supply,,,value,ktoe,110.43,8
2003,Total renewables,Exports,Supply,,,value,ktoe,0.0,9
2003,Total renewables,Marine bunkers,Supply,,,value,ktoe,0.0,10
2003,Total renewables,Stock change,Supply,,,value,ktoe,0.0,11
2003,Total renewables,Transfers,Supply,,,value,ktoe,0.0,12
2003,Total renewables,Total supply,Supply,,,sum,ktoe,3506.0,13
2003,Total renewables,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2003,Total renewables,Total demand,Demand,,,sum,ktoe,3506.0,15
2003,Total renewables,Transformation,Demand,Transformation,,sum,ktoe,2796.0,16
2003,Total renewables,Electricity generation,Demand,Transformation,,sum,ktoe,2796.0,17
2003,Total renewables,Major power producers,Demand,Transformation,,value,ktoe,602.0,18
2003,Total renewables,Autogenerators,Demand,Transformation,,value,ktoe,2194.0,19
2003,Total renewables,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2003,Total renewables,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2003,Total renewables,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2003,Total renewables,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2003,Total renewables,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2003,Total renewables,Other,Demand,Transformation,,value,ktoe,0.0,25
2003,Total renewables,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2003,Total renewables,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2003,Total renewables,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2003,Total renewables,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2003,Total renewables,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2003,Total renewables,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2003,Total renewables,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2003,Total renewables,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2003,Total renewables,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2003,Total renewables,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2003,Total renewables,Losses,Demand,,,value,ktoe,0.0,36
2003,Total renewables,Final consumption,Demand,Final consumption,,sum,ktoe,710.0,37
2003,Total renewables,Industry,Demand,Final consumption,Industry,sum,ktoe,267.0,38
2003,Total renewables,Unclassified,Demand,Final consumption,Industry,value,ktoe,267.0,39
2003,Total renewables,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2003,Total renewables,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2003,Total renewables,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2003,Total renewables,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2003,Total renewables,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2003,Total renewables,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2003,Total renewables,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2003,Total renewables,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2003,Total renewables,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2003,Total renewables,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2003,Total renewables,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2003,Total renewables,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2003,Total renewables,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2003,Total renewables,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2003,Total renewables,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2003,Total renewables,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2003,Total renewables,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2003,Total renewables,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2003,Total renewables,Other,Demand,Final consumption,Other final users,sum,ktoe,442.94,58
2003,Total renewables,Domestic,Demand,Final consumption,Other final users,value,ktoe,247.0,59
2003,Total renewables,Public administration,Demand,Final consumption,Other final users,value,ktoe,104.16,60
2003,Total renewables,Commercial,Demand,Final consumption,Other final users,value,ktoe,19.0,61
2003,Total renewables,Agriculture,Demand,Final consumption,Other final users,value,ktoe,72.15,62
2003,Total renewables,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2003,Total renewables,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2003,Waste wood,Production,Supply,,,value,ktoe,195.6,6
2003,Waste wood,Other sources,Supply,,,value,ktoe,0.0,7
2003,Waste wood,Imports,Supply,,,value,ktoe,0.0,8
2003,Waste wood,Exports,Supply,,,value,ktoe,0.0,9
2003,Waste wood,Marine bunkers,Supply,,,value,ktoe,0.0,10
2003,Waste wood,Stock change,Supply,,,value,ktoe,0.0,11
2003,Waste wood,Transfers,Supply,,,value,ktoe,0.0,12
2003,Waste wood,Total supply,Supply,,,sum,ktoe,195.6,13
2003,Waste wood,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2003,Waste wood,Total demand,Demand,,,sum,ktoe,195.6,15
2003,Waste wood,Transformation,Demand,Transformation,,sum,ktoe,0.0,16
2003,Waste wood,Electricity generation,Demand,Transformation,,sum,ktoe,0.0,17
2003,Waste wood,Major power producers,Demand,Transformation,,value,ktoe,0.0,18
2003,Waste wood,Autogenerators,Demand,Transformation,,value,ktoe,0.0,19
2003,Waste wood,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2003,Waste wood,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2003,Waste wood,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2003,Waste wood,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2003,Waste wood,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2003,Waste wood,Other,Demand,Transformation,,value,ktoe,0.0,25
2003,Waste wood,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2003,Waste wood,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2003,Waste wood,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2003,Waste wood,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2003,Waste wood,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2003,Waste wood,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2003,Waste wood,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2003,Waste wood,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2003,Waste wood,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2003,Waste wood,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2003,Waste wood,Losses,Demand,,,value,ktoe,0.0,36
2003,Waste wood,Final consumption,Demand,Final consumption,,sum,ktoe,195.6,37
2003,Waste wood,Industry,Demand,Final consumption,Industry,sum,ktoe,195.6,38
2003,Waste wood,Unclassified,Demand,Final consumption,Industry,value,ktoe,195.6,39
2003,Waste wood,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2003,Waste wood,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2003,Waste wood,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2003,Waste wood,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2003,Waste wood,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2003,Waste wood,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2003,Waste wood,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2003,Waste wood,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2003,Waste wood,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2003,Waste wood,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2003,Waste wood,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2003,Waste wood,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2003,Waste wood,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2003,Waste wood,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2003,Waste wood,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2003,Waste wood,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2003,Waste wood,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2003,Waste wood,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2003,Waste wood,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,58
2003,Waste wood,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2003,Waste wood,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2003,Waste wood,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2003,Waste wood,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2003,Waste wood,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2003,Waste wood,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2003,Wind and marine,Production,Supply,,,value,ktoe,110.53,6
2003,Wind and marine,Other sources,Supply,,,value,ktoe,0.0,7
2003,Wind and marine,Imports,Supply,,,value,ktoe,0.0,8
2003,Wind and marine,Exports,Supply,,,value,ktoe,0.0,9
2003,Wind and marine,Marine bunkers,Supply,,,value,ktoe,0.0,10
2003,Wind and marine,Stock change,Supply,,,value,ktoe,0.0,11
2003,Wind and marine,Transfers,Supply,,,value,ktoe,0.0,12
2003,Wind and marine,Total supply,Supply,,,sum,ktoe,110.53,13
2003,Wind and marine,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2003,Wind and marine,Total demand,Demand,,,sum,ktoe,110.53,15
2003,Wind and marine,Transformation,Demand,Transformation,,sum,ktoe,110.53,16
2003,Wind and marine,Electricity generation,Demand,Transformation,,sum,ktoe,110.53,17
2003,Wind and marine,Major power producers,Demand,Transformation,,value,ktoe,0.0,18
2003,Wind and marine,Autogenerators,Demand,Transformation,,value,ktoe,110.53,19
2003,Wind and marine,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2003,Wind and marine,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2003,Wind and marine,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2003,Wind and marine,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2003,Wind and marine,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2003,Wind and marine,Other,Demand,Transformation,,value,ktoe,0.0,25
2003,Wind and marine,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2003,Wind and marine,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2003,Wind and marine,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2003,Wind and marine,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2003,Wind and marine,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2003,Wind and marine,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2003,Wind and marine,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2003,Wind and marine,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2003,Wind and marine,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2003,Wind and marine,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2003,Wind and marine,Losses,Demand,,,value,ktoe,0.0,36
2003,Wind and marine,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,37
2003,Wind and marine,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,38
2003,Wind and marine,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,39
2003,Wind and marine,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2003,Wind and marine,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2003,Wind and marine,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2003,Wind and marine,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2003,Wind and marine,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2003,Wind and marine,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2003,Wind and marine,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2003,Wind and marine,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2003,Wind and marine,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2003,Wind and marine,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2003,Wind and marine,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2003,Wind and marine,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2003,Wind and marine,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2003,Wind and marine,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2003,Wind and marine,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2003,Wind and marine,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2003,Wind and marine,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2003,Wind and marine,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2003,Wind and marine,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,58
2003,Wind and marine,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2003,Wind and marine,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2003,Wind and marine,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2003,Wind and marine,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2003,Wind and marine,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2003,Wind and marine,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2003,Wood,Production,Supply,,,value,ktoe,204.21,6
2003,Wood,Other sources,Supply,,,value,ktoe,0.0,7
2003,Wood,Imports,Supply,,,value,ktoe,0.0,8
2003,Wood,Exports,Supply,,,value,ktoe,0.0,9
2003,Wood,Marine bunkers,Supply,,,value,ktoe,0.0,10
2003,Wood,Stock change,Supply,,,value,ktoe,0.0,11
2003,Wood,Transfers,Supply,,,value,ktoe,0.0,12
2003,Wood,Total supply,Supply,,,sum,ktoe,204.21,13
2003,Wood,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2003,Wood,Total demand,Demand,,,sum,ktoe,204.21,15
2003,Wood,Transformation,Demand,Transformation,,sum,ktoe,0.0,16
2003,Wood,Electricity generation,Demand,Transformation,,sum,ktoe,0.0,17
2003,Wood,Major power producers,Demand,Transformation,,value,ktoe,0.0,18
2003,Wood,Autogenerators,Demand,Transformation,,value,ktoe,0.0,19
2003,Wood,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2003,Wood,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2003,Wood,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2003,Wood,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2003,Wood,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2003,Wood,Other,Demand,Transformation,,value,ktoe,0.0,25
2003,Wood,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2003,Wood,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2003,Wood,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2003,Wood,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2003,Wood,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2003,Wood,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2003,Wood,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2003,Wood,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2003,Wood,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2003,Wood,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2003,Wood,Losses,Demand,,,value,ktoe,0.0,36
2003,Wood,Final consumption,Demand,Final consumption,,sum,ktoe,204.21,37
2003,Wood,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,38
2003,Wood,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,39
2003,Wood,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2003,Wood,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2003,Wood,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,42
2003,Wood,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,43
2003,Wood,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,44
2003,Wood,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2003,Wood,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,46
2003,Wood,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2003,Wood,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,0.0,48
2003,Wood,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,0.0,49
2003,Wood,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,50
2003,Wood,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,51
2003,Wood,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,52
2003,Wood,Air,Demand,Final consumption,Transport,value,ktoe,0.0,53
2003,Wood,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,54
2003,Wood,Road,Demand,Final consumption,Transport,value,ktoe,0.0,55
2003,Wood,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,56
2003,Wood,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,57
2003,Wood,Other,Demand,Final consumption,Other final users,sum,ktoe,204.21,58
2003,Wood,Domestic,Demand,Final consumption,Other final users,value,ktoe,204.21,59
2003,Wood,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2003,Wood,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2003,Wood,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,62
2003,Wood,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,63
2003,Wood,Non energy use,Demand,Final consumption,,value,ktoe,0.0,64
2002,Anaerobic digestion,Production,Supply,,,value,ktoe,[z],6
2002,Anaerobic digestion,Other sources,Supply,,,value,ktoe,[z],7
2002,Anaerobic digestion,Imports,Supply,,,value,ktoe,[z],8
2002,Anaerobic digestion,Exports,Supply,,,value,ktoe,[z],9
2002,Anaerobic digestion,Marine bunkers,Supply,,,value,ktoe,[z],10
2002,Anaerobic digestion,Stock change,Supply,,,value,ktoe,[z],11
2002,Anaerobic digestion,Transfers,Supply,,,value,ktoe,[z],12
2002,Anaerobic digestion,Total supply,Supply,,,sum,ktoe,[z],13
2002,Anaerobic digestion,Statistical difference,Statistical difference,,,value,ktoe,[z],14
2002,Anaerobic digestion,Total demand,Demand,,,sum,ktoe,[z],15
2002,Anaerobic digestion,Transformation,Demand,Transformation,,sum,ktoe,[z],16
2002,Anaerobic digestion,Electricity generation,Demand,Transformation,,sum,ktoe,[z],17
2002,Anaerobic digestion,Major power producers,Demand,Transformation,,value,ktoe,[z],18
2002,Anaerobic digestion,Autogenerators,Demand,Transformation,,value,ktoe,[z],19
2002,Anaerobic digestion,Heat generation,Demand,Transformation,,value,ktoe,[z],20
2002,Anaerobic digestion,Petroleum refineries,Demand,Transformation,,value,ktoe,[z],21
2002,Anaerobic digestion,Coke manufacture,Demand,Transformation,,value,ktoe,[z],22
2002,Anaerobic digestion,Blast furnaces,Demand,Transformation,,value,ktoe,[z],23
2002,Anaerobic digestion,Patent fuel manufacture,Demand,Transformation,,value,ktoe,[z],24
2002,Anaerobic digestion,Other,Demand,Transformation,,value,ktoe,[z],25
2002,Anaerobic digestion,Energy industry use,Demand,Energy industry use,,sum,ktoe,[z],26
2002,Anaerobic digestion,Electricity generation,Demand,Energy industry use,,value,ktoe,[z],27
2002,Anaerobic digestion,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,[z],28
2002,Anaerobic digestion,Petroleum refineries,Demand,Energy industry use,,value,ktoe,[z],29
2002,Anaerobic digestion,Coal extraction,Demand,Energy industry use,,value,ktoe,[z],30
2002,Anaerobic digestion,Coke manufacture,Demand,Energy industry use,,value,ktoe,[z],31
2002,Anaerobic digestion,Blast furnaces,Demand,Energy industry use,,value,ktoe,[z],32
2002,Anaerobic digestion,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,[z],33
2002,Anaerobic digestion,Pumped storage,Demand,Energy industry use,,value,ktoe,[z],34
2002,Anaerobic digestion,Other,Demand,Energy industry use,,value,ktoe,[z],35
2002,Anaerobic digestion,Losses,Demand,,,value,ktoe,[z],36
2002,Anaerobic digestion,Final consumption,Demand,Final consumption,,sum,ktoe,[z],37
2002,Anaerobic digestion,Industry,Demand,Final consumption,Industry,sum,ktoe,[z],38
2002,Anaerobic digestion,Unclassified,Demand,Final consumption,Industry,value,ktoe,[z],39
2002,Anaerobic digestion,Iron and steel,Demand,Final consumption,Industry,value,ktoe,[z],40
2002,Anaerobic digestion,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,[z],41
2002,Anaerobic digestion,Mineral products,Demand,Final consumption,Industry,value,ktoe,[z],42
2002,Anaerobic digestion,Chemicals,Demand,Final consumption,Industry,value,ktoe,[z],43
2002,Anaerobic digestion,"Mechanical engineering, etc",Demand,Final consumption,Industry,value,ktoe,[z],44
2002,Anaerobic digestion,"Electrical engineering, etc",Demand,Final consumption,Industry,value,ktoe,[z],45
2002,Anaerobic digestion,Vehicles,Demand,Final consumption,Industry,value,ktoe,[z],46
2002,Anaerobic digestion,"Food, beverages, etc",Demand,Final consumption,Industry,value,ktoe,[z],47
2002,Anaerobic digestion,"Textiles, leather, etc",Demand,Final consumption,Industry,value,ktoe,[z],48
2002,Anaerobic digestion,"Paper, printing, etc",Demand,Final consumption,Industry,value,ktoe,[z],49
2002,Anaerobic digestion,Other industries,Demand,Final consumption,Industry,value,ktoe,[z],50
2002,Anaerobic digestion,Construction,Demand,Final consumption,Industry,value,ktoe,[z],51
2002,Anaerobic digestion,Transport,Demand,Final consumption,Transport,sum,ktoe,[z],52
2002,Anaerobic digestion,Air,Demand,Final consumption,Transport,value,ktoe,[z],53
2002,Anaerobic digestion,Rail,Demand,Final consumption,Transport,value,ktoe,[z],54
2002,Anaerobic digestion,Road,Demand,Final consumption,Transport,value,ktoe,[z],55
2002,Anaerobic digestion,National navigation,Demand,Final consumption,Transport,value,ktoe,[z],56
2002,Anaerobic digestion,Pipelines,Demand,Final consumption,Transport,value,ktoe,[z],57
2002,Anaerobic digestion,Other,Demand,Final consumption,Other final users,sum,ktoe,[z],58
2002,Anaerobic digestion,Domestic,Demand,Final consumption,Other final users,value,ktoe,[z],59
2002,Anaerobic digestion,Public administration,Demand,Final consumption,Other final users,value,ktoe,[z],60
2002,Anaerobic digestion,Commercial,Demand,Final consumption,Other final users,value,ktoe,[z],61
2002,Anaerobic digestion,Agriculture,Demand,Final consumption,Other final users,value,ktoe,[z],62
2002,Anaerobic digestion,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,[z],63
2002,Anaerobic digestion,Non energy use,Demand,Final consumption,,value,ktoe,[z],64
2002,Hydro,Production,Supply,,,value,ktoe,411.69,6
2002,Hydro,Other sources,Supply,,,value,ktoe,0.0,7
2002,Hydro,Imports,Supply,,,value,ktoe,0.0,8
2002,Hydro,Exports,Supply,,,value,ktoe,0.0,9
2002,Hydro,Marine bunkers,Supply,,,value,ktoe,0.0,10
2002,Hydro,Stock change,Supply,,,value,ktoe,0.0,11
2002,Hydro,Transfers,Supply,,,value,ktoe,0.0,12
2002,Hydro,Total supply,Supply,,,sum,ktoe,411.69,13
2002,Hydro,Statistical difference,Statistical difference,,,value,ktoe,0.0,14
2002,Hydro,Total demand,Demand,,,sum,ktoe,411.69,15
2002,Hydro,Transformation,Demand,Transformation,,sum,ktoe,411.69,16
2002,Hydro,Electricity generation,Demand,Transformation,,sum,ktoe,411.69,17
2002,Hydro,Major power producers,Demand,Transformation,,value,ktoe,337.71,18
2002,Hydro,Autogenerators,Demand,Transformation,,value,ktoe,73.98,19
2002,Hydro,Heat generation,Demand,Transformation,,value,ktoe,0.0,20
2002,Hydro,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,21
2002,Hydro,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,22
2002,Hydro,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,23
2002,Hydro,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,24
2002,Hydro,Other,Demand,Transformation,,value,ktoe,0.0,25
2002,Hydro,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,26
2002,Hydro,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,27
2002,Hydro,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2002,Hydro,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,29
2002,Hydro,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,30
2002,Hydro,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2002,Hydro,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,32
2002,Hydro,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,33
2002,Hydro,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,34
2002,Hydro,Other,Demand,Energy industry use,,value,ktoe,0.0,35
2002,Hydro,Losses,Demand,,,value,ktoe,0.0,36
2002,Hydro,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,37
2002,Hydro,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,38
2002,Hydro,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,39
2002,Hydro,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,40
2002,Hydro,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,41
